Aque_Archaeo_1;Slac_0	Aque_Archaeo_1;Slac_0_pval1	Aque_Archaeo_1;Slac_0_pval2	Aque_Archaeo_1;Slac_21	Aque_Archaeo_1;Slac_21_pval1	Aque_Archaeo_1;Slac_21_pval2	Aque_Archaeo_1;Slac_3	Aque_Archaeo_1;Slac_3_pval1	Aque_Archaeo_1;Slac_3_pval2	Aque_Archaeo_1;Slac_5	Aque_Archaeo_1;Slac_5_pval1	Aque_Archaeo_1;Slac_5_pval2	Aque_Bactericidal;Slac_31	Aque_Bactericidal;Slac_31_pval1	Aque_Bactericidal;Slac_31_pval2	Aque_Choano_to_pinaco;Slac_15	Aque_Choano_to_pinaco;Slac_15_pval1	Aque_Choano_to_pinaco;Slac_15_pval2	Aque_Choano_to_pinaco;Slac_24	Aque_Choano_to_pinaco;Slac_24_pval1	Aque_Choano_to_pinaco;Slac_24_pval2	Aque_Choano_to_pinaco;Slac_32	Aque_Choano_to_pinaco;Slac_32_pval1	Aque_Choano_to_pinaco;Slac_32_pval2	Aque_Choanocytes_1;Slac_25	Aque_Choanocytes_1;Slac_25_pval1	Aque_Choanocytes_1;Slac_25_pval2	Aque_Choanocytes_2;Slac_25	Aque_Choanocytes_2;Slac_25_pval1	Aque_Choanocytes_2;Slac_25_pval2	Aque_Choanocytes_2;Slac_30	Aque_Choanocytes_2;Slac_30_pval1	Aque_Choanocytes_2;Slac_30_pval2	Aque_Pinaco_1;Slac_14	Aque_Pinaco_1;Slac_14_pval1	Aque_Pinaco_1;Slac_14_pval2	Aque_Pinaco_1;Slac_17	Aque_Pinaco_1;Slac_17_pval1	Aque_Pinaco_1;Slac_17_pval2	Aque_Pinaco_1;Slac_22	Aque_Pinaco_1;Slac_22_pval1	Aque_Pinaco_1;Slac_22_pval2	Aque_Pinaco_1;Slac_8	Aque_Pinaco_1;Slac_8_pval1	Aque_Pinaco_1;Slac_8_pval2	Aque_Sperm;Slac_4	Aque_Sperm;Slac_4_pval1	Aque_Sperm;Slac_4_pval2	Aque_Unk_1;Slac_4	Aque_Unk_1;Slac_4_pval1	Aque_Unk_1;Slac_4_pval2
Aque_Aqu2.1.30395-001;Slac_ENSLPGG00000011626	6.234964103978512e-06	4.963128665858961e-135				Aque_Aqu2.1.12854-001;Slac_ENSLPGG00000000928	8.308052623456065e-109	2.3154793803681763e-10	Aque_Aqu2.1.38196-001;Slac_ENSLPGG00000005591	2.7056507229478046e-24	2.9986472072232125e-06				Aque_Aqu2.1.25867-001;Slac_ENSLPGG00000010273	2.1213248264626324e-06	1.4736923783815982e-11	Aque_Aqu2.1.33526-001;Slac_ENSLPGG00000027951	2.6530378615446102e-11	1.8275038755462968e-07	Aque_Aqu2.1.34140-001;Slac_ENSLPGG00000021520	1.662739836406084e-09	0.008152652185200318	Aque_Aqu2.1.37101-001;Slac_ENSLPGG00000010273	6.194430517240804e-07	1.4331754929585277e-12	Aque_Aqu2.1.44104-001;Slac_ENSLPGG00000013804	3.4947931478476343e-10	3.586733440963688e-08				Aque_Aqu2.1.38390-001;Slac_ENSLPGG00000009625	3.283777108141531e-31	5.0913304307575685e-05	Aque_Aqu2.1.42154-001;Slac_ENSLPGG00000030431	2.4653836889926653e-06	2.9741009683390458e-05	Aque_Aqu2.1.41892-001;Slac_ENSLPGG00000018987	5.2142493076430264e-14	0.002248795489287147	Aque_Aqu2.1.43536-001;Slac_ENSLPGG00000017855	3.1456270560029736e-13	0.0018345151332905534	Aque_Aqu2.1.34141-001;Slac_ENSLPGG00000001774	2.4543785006386496e-05	3.6528869866102756e-06	Aque_Aqu2.1.41530-001;Slac_ENSLPGG00000026624	5.549831718336349e-05	5.078529865221248e-14
Aque_Aqu2.1.36553-001;Slac_ENSLPGG00000010866	7.519750924837044e-19	1.3129341271785984e-08				Aque_Aqu2.1.41935-001;Slac_ENSLPGG00000021584	5.591333443268466e-36	1.5359650593165695e-05	Aque_Aqu2.1.44059-001;Slac_ENSLPGG00000001288	3.328730512336417e-05	2.96892106482705e-44				Aque_Aqu2.1.41482-001;Slac_ENSLPGG00000001139	2.2364060071655327e-10	1.4494333720685917e-24	Aque_Aqu2.1.33622-001;Slac_ENSLPGG00000022031	3.31852085524485e-07	1.6521542134525504e-05	Aque_Aqu2.1.44245-001;Slac_ENSLPGG00000013337	0.0046844640673461375	0.0003169817591007459	Aque_Aqu2.1.34138-001;Slac_ENSLPGG00000001139	1.2656438086926812e-05	8.419665194249147e-35	Aque_Aqu2.1.44676-001;Slac_ENSLPGG00000007525	0.0015947909906532027	1.9962902323811717e-72				Aque_Aqu2.1.43987-001;Slac_ENSLPGG00000002394	3.283156008267793e-06	1.221392526032047e-23	Aque_Aqu2.1.43637-001;Slac_ENSLPGG00000029928	8.152574204947499e-32	3.860286543576328e-05	Aque_Aqu2.1.07545-001;Slac_ENSLPGG00000029433	0.009147084110062452	7.965744652964937e-06	Aque_Aqu2.1.07545-001;Slac_ENSLPGG00000029433	0.009147084110062452	1.0533315788416058e-17	Aque_Aqu2.1.36607-001;Slac_ENSLPGG00000016491	0.002175361838638174	0.0006111312004287011	Aque_Aqu2.1.42693-001;Slac_ENSLPGG00000012471	5.036351134363364e-08	5.353435489594685e-12
Aque_Aqu2.1.37974-001;Slac_ENSLPGG00000010195	2.4185485011480635e-14	1.0486439829286918e-69				Aque_Aqu2.1.43688-001;Slac_ENSLPGG00000021584	4.4253445921185735e-29	1.5359650593165695e-05	Aque_Aqu2.1.38354-001;Slac_ENSLPGG00000028953	1.1143806868995651e-101	2.305047304993447e-17				Aque_Aqu2.1.36606-001;Slac_ENSLPGG00000002171	5.622930540080185e-07	4.811942582704965e-16	Aque_Aqu2.1.31388-001;Slac_ENSLPGG00000022008	0.009403421798818682	5.196572743258641e-21	Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000001139	0.009367143325851741	1.0794946248240394e-08	Aque_Aqu2.1.38181-001;Slac_ENSLPGG00000008996	0.0014557742047692525	6.84524996954501e-21	Aque_Aqu2.1.33671-001;Slac_ENSLPGG00000008220	2.1653315935197197e-05	1.7439124872034618e-54				Aque_Aqu2.1.28497-001;Slac_ENSLPGG00000009116	6.265744639493593e-06	6.14592868531139e-18	Aque_Aqu2.1.41482-001;Slac_ENSLPGG00000007158	2.257130122823816e-08	2.3171329481883538e-23	Aque_Aqu2.1.43982-001;Slac_ENSLPGG00000010736	0.00026536629051856613	2.0988989273194013e-05	Aque_Aqu2.1.43329-001;Slac_ENSLPGG00000028356	2.4503123309393326e-14	0.008073199099584266	Aque_Aqu2.1.24985-001;Slac_ENSLPGG00000016003	7.12347800492466e-10	0.00011556355925067361	Aque_Aqu2.1.36775-001;Slac_ENSLPGG00000007002	0.009357964652518258	6.732830050166479e-09
Aque_Aqu2.1.18283-001;Slac_ENSLPGG00000018844	8.281858889981098e-97	0.0011538952408238835				Aque_Aqu2.1.33950-001;Slac_ENSLPGG00000021584	2.1143479916429974e-48	1.5359650593165695e-05	Aque_Aqu2.1.06465-001;Slac_ENSLPGG00000010731	1.1423349568697603e-06	2.5307846142510007e-156				Aque_Aqu2.1.24987-001;Slac_ENSLPGG00000003239	1.6948309903525678e-12	2.1696472139349363e-06	Aque_Aqu2.1.36565-001;Slac_ENSLPGG00000011109	5.467757675960367e-08	0.0013413830707573735	Aque_Aqu2.1.31586-001;Slac_ENSLPGG00000015099	0.0003103108205526201	5.637710037603953e-09	Aque_Aqu2.1.44197-001;Slac_ENSLPGG00000006271	2.2714847576806134e-31	2.6697465039007906e-06	Aque_Aqu2.1.21248-001;Slac_ENSLPGG00000009981	2.1316785119627852e-35	3.133649304005058e-06				Aque_Aqu2.1.08677-001;Slac_ENSLPGG00000015888	7.208488648075431e-16	7.523245071031996e-10	Aque_Aqu2.1.28223-001;Slac_ENSLPGG00000007525	1.3844036382592803e-13	3.993170464153228e-16	Aque_Aqu2.1.30867-001;Slac_ENSLPGG00000019065	1.3309245062395783e-20	0.008445174686407597	Aque_Aqu2.1.39916-001;Slac_ENSLPGG00000028356	2.688541540398142e-13	0.008073199099584266	Aque_Aqu2.1.42569-001;Slac_ENSLPGG00000002953	0.0008140377326361705	2.4043483635480376e-10	Aque_Aqu2.1.43289-001;Slac_ENSLPGG00000005942	0.004440306993347242	1.1627829427228654e-10
Aque_Aqu2.1.31945-001;Slac_ENSLPGG00000003516	5.948924651979201e-27	0.009209934962931338				Aque_Aqu2.1.41635-001;Slac_ENSLPGG00000019527	1.35534995308407e-94	4.382697937306234e-06	Aque_Aqu2.1.39934-001;Slac_ENSLPGG00000026505	4.277056854050607e-115	2.74102865695632e-35				Aque_Aqu2.1.23818-001;Slac_ENSLPGG00000019389	5.427934060660114e-24	0.0005953596811574761	Aque_Aqu2.1.30867-001;Slac_ENSLPGG00000007158	8.811394793769746e-08	2.0838815629998246e-20	Aque_Aqu2.1.31388-001;Slac_ENSLPGG00000001057	0.009403421798818682	0.004855931232394134	Aque_Aqu2.1.36076-001;Slac_ENSLPGG00000002171	0.005164206410856717	2.3617155152259307e-60	Aque_Aqu2.1.41326-001;Slac_ENSLPGG00000020586	8.106435070196684e-12	4.174689950786955e-05				Aque_Aqu2.1.27258-001;Slac_ENSLPGG00000006993	4.614981215518772e-18	2.3991069477122163e-14	Aque_Aqu2.1.42762-001;Slac_ENSLPGG00000022031	1.0081478109652569e-17	6.099419038603397e-08	Aque_Aqu2.1.43353-001;Slac_ENSLPGG00000008404	3.8260820266303296e-05	0.005466038961812341	Aque_Aqu2.1.37486-001;Slac_ENSLPGG00000021186	5.791765336917085e-10	2.0188353322288348e-10	Aque_Aqu2.1.35074-001;Slac_ENSLPGG00000008965	0.002716392470343695	8.041779839829194e-05	Aque_Aqu2.1.33091-001;Slac_ENSLPGG00000026391	0.006438850521977652	3.1216404839785876e-07
Aque_Aqu2.1.25460-001;Slac_ENSLPGG00000025767	1.0806839649739981e-05	4.082142514092622e-15				Aque_Aqu2.1.14137-001;Slac_ENSLPGG00000018350	3.1178299804803794e-58	0.0002517678430115775	Aque_Aqu2.1.24541-001;Slac_ENSLPGG00000010551	2.344168441479099e-143	6.172796168552728e-06				Aque_Aqu2.1.44104-001;Slac_ENSLPGG00000013154	0.004676700161059421	8.037926580122318e-21	Aque_Aqu2.1.31388-001;Slac_ENSLPGG00000021402	0.009403421798818682	4.894697548156748e-35	Aque_Aqu2.1.30867-001;Slac_ENSLPGG00000019065	8.811394793769746e-08	0.004592237966067324	Aque_Aqu2.1.16006-001;Slac_ENSLPGG00000013274	1.782678476637719e-08	1.0720818351695422e-11	Aque_Aqu2.1.44009-001;Slac_ENSLPGG00000020586	3.403777570357306e-09	4.174689950786955e-05				Aque_Aqu2.1.25434-001;Slac_ENSLPGG00000027609	1.5600757561556257e-10	0.00019223758375712518	Aque_Aqu2.1.28301-001;Slac_ENSLPGG00000025835	2.4420291072502505e-07	7.85761304520845e-10	Aque_Aqu2.1.33536-001;Slac_ENSLPGG00000026185	0.007328848895594257	0.004154972720071218	Aque_Aqu2.1.37407-001;Slac_ENSLPGG00000020178	5.959310045388851e-09	5.984877303900408e-05	Aque_Aqu2.1.42038-001;Slac_ENSLPGG00000004661	0.0014399152234147294	0.00014338362437445363	Aque_Aqu2.1.24504-001;Slac_ENSLPGG00000019760	0.0006336401978422196	2.3458916270053718e-05
Aque_Aqu2.1.29862-001;Slac_ENSLPGG00000010736	2.860168744556222e-56	0.0007123910983002527				Aque_Aqu2.1.37256-001;Slac_ENSLPGG00000024580	4.63256763518813e-09	1.335015754250869e-19	Aque_Aqu2.1.41621-001;Slac_ENSLPGG00000018880	1.7335877317951547e-90	3.0440385616654108e-21				Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000021520	0.009367143325851741	2.3251872846171974e-12	Aque_Aqu2.1.01979-001;Slac_ENSLPGG00000007158	0.007012591066954428	2.0838815629998246e-20	Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000021520	0.009367143325851741	0.008152652185200318	Aque_Aqu2.1.28492-001;Slac_ENSLPGG00000009116	1.0134123622564161e-101	3.098026050711895e-06	Aque_Aqu2.1.41583-001;Slac_ENSLPGG00000001761	1.075194399407091e-28	5.837025646251024e-10				Aque_Aqu2.1.28489-001;Slac_ENSLPGG00000009116	1.2639077541595553e-28	6.14592868531139e-18	Aque_Aqu2.1.39919-001;Slac_ENSLPGG00000027773	2.486254135103664e-07	1.946968380942947e-23	Aque_Aqu2.1.43267-001;Slac_ENSLPGG00000027461	3.1038449995845004e-09	0.0044535470809418595	Aque_Aqu2.1.37486-001;Slac_ENSLPGG00000000564	5.791765336917085e-10	3.407158897655185e-05	Aque_Aqu2.1.31911-001;Slac_ENSLPGG00000002336	9.01497892519821e-05	0.0016442130005784117	Aque_Aqu2.1.34470-001;Slac_ENSLPGG00000029495	0.0038714836547685803	0.0005526816347821156
Aque_Aqu2.1.28093-001;Slac_ENSLPGG00000004444	1.2716002791260598e-16	0.0005356625867588471				Aque_Aqu2.1.39147-001;Slac_ENSLPGG00000029327	2.5070991514612063e-37	0.0004992817216413753	Aque_Aqu2.1.14207-001;Slac_ENSLPGG00000010983	4.846865897652857e-15	9.834982668604445e-20				Aque_Aqu2.1.41482-001;Slac_ENSLPGG00000007158	2.2364060071655327e-10	1.2305328596950784e-25	Aque_Aqu2.1.39672-001;Slac_ENSLPGG00000021127	6.3157949007109966e-09	0.009342612883849542	Aque_Aqu2.1.34140-001;Slac_ENSLPGG00000019065	1.662739836406084e-09	0.004592237966067324	Aque_Aqu2.1.40721-001;Slac_ENSLPGG00000007294	5.988371027327689e-13	2.430221846881954e-15	Aque_Aqu2.1.40721-001;Slac_ENSLPGG00000007294	6.480477457075271e-06	2.430221846881954e-15				Aque_Aqu2.1.43995-001;Slac_ENSLPGG00000002394	1.2817282397478916e-13	1.221392526032047e-23	Aque_Aqu2.1.43989-001;Slac_ENSLPGG00000002394	4.110904363096128e-06	1.4512784716372902e-32	Aque_Aqu2.1.28223-001;Slac_ENSLPGG00000018987	1.3844036382592803e-13	0.002248795489287147	Aque_Aqu2.1.14505-001;Slac_ENSLPGG00000012981	4.1608280773534837e-17	0.00011499550597623149	Aque_Aqu2.1.43699-001;Slac_ENSLPGG00000023764	0.006181496810058212	4.716362101857494e-16	Aque_Aqu2.1.28194-001;Slac_ENSLPGG00000013036	0.0045912394646443755	7.031220144791269e-26
Aque_Aqu2.1.31388-001;Slac_ENSLPGG00000002802	0.0006755546556821743	4.350965231521342e-58				Aque_Aqu2.1.14137-001;Slac_ENSLPGG00000006881	3.1178299804803794e-58	0.0019243758484575122	Aque_Aqu2.1.38196-001;Slac_ENSLPGG00000018877	2.7056507229478046e-24	1.805147948244949e-05				Aque_Aqu2.1.39672-001;Slac_ENSLPGG00000022031	6.3157949007109966e-09	9.300342416746377e-05	Aque_Aqu2.1.34140-001;Slac_ENSLPGG00000007158	1.662739836406084e-09	2.0838815629998246e-20	Aque_Aqu2.1.38683-001;Slac_ENSLPGG00000013337	0.002171373567225803	0.0003169817591007459	Aque_Aqu2.1.25608-001;Slac_ENSLPGG00000004269	4.085609278150581e-12	2.8577770605734596e-05	Aque_Aqu2.1.39760-001;Slac_ENSLPGG00000006423	2.508963196624943e-05	3.266166105766691e-05				Aque_Aqu2.1.23239-001;Slac_ENSLPGG00000009625	7.943361772072874e-20	5.0913304307575685e-05	Aque_Aqu2.1.24884-001;Slac_ENSLPGG00000016023	2.088362072783549e-50	1.1789178520790766e-50	Aque_Aqu2.1.44139-001;Slac_ENSLPGG00000009116	0.0013345187120564206	5.930858528443236e-08	Aque_Aqu2.1.36779-001;Slac_ENSLPGG00000020178	2.0751669503159548e-16	5.984877303900408e-05	Aque_Aqu2.1.33934-001;Slac_ENSLPGG00000014966	0.0066287920109250305	0.00042512389653708975	Aque_Aqu2.1.22809-001;Slac_ENSLPGG00000017293	5.337826108275082e-06	1.2392350611224024e-08
Aque_Aqu2.1.43334-001;Slac_ENSLPGG00000007985	1.0309244865485303e-07	4.027629479772916e-09				Aque_Aqu2.1.09762-001;Slac_ENSLPGG00000011626	2.728546897831895e-124	5.951518931550513e-09	Aque_Aqu2.1.36280-001;Slac_ENSLPGG00000026756	3.288773730928107e-103	7.439927040741268e-23				Aque_Aqu2.1.24987-001;Slac_ENSLPGG00000011151	1.6948309903525678e-12	0.0006790935580631603	Aque_Aqu2.1.23247-001;Slac_ENSLPGG00000013844	1.1200245995874174e-06	6.327972765092445e-45	Aque_Aqu2.1.43365-001;Slac_ENSLPGG00000022615	0.002191564312746992	0.0005822039373777532	Aque_Aqu2.1.17698-001;Slac_ENSLPGG00000011232	5.2765711542032776e-17	0.003325700561470039	Aque_Aqu2.1.38371-001;Slac_ENSLPGG00000013669	4.3345471441267736e-40	0.002468412511541518				Aque_Aqu2.1.37486-001;Slac_ENSLPGG00000008996	5.791765336917085e-10	5.146308428844976e-15	Aque_Aqu2.1.41892-001;Slac_ENSLPGG00000007525	5.2142493076430264e-14	3.993170464153228e-16	Aque_Aqu2.1.31551-001;Slac_ENSLPGG00000007158	0.0004550419940629617	3.092012612494674e-08	Aque_Aqu2.1.28497-001;Slac_ENSLPGG00000009453	6.265744639493593e-06	1.297346950394959e-07	Aque_Aqu2.1.07580-001;Slac_ENSLPGG00000019930	0.006843707059086549	1.2224987601277958e-07	Aque_Aqu2.1.38146-001;Slac_ENSLPGG00000018391	0.0033805918517154743	2.629433758799363e-06
Aque_Aqu2.1.38316-001;Slac_ENSLPGG00000017820	0.007366257446536482	1.4294403635756786e-45				Aque_Aqu2.1.18098-001;Slac_ENSLPGG00000007363	0.0002927017614354168	7.4723889631911e-42	Aque_Aqu2.1.31194-001;Slac_ENSLPGG00000008469	9.479286352586293e-109	1.8018412001204523e-48				Aque_Aqu2.1.39672-001;Slac_ENSLPGG00000021127	6.3157949007109966e-09	0.00026020690407486225	Aque_Aqu2.1.38752-001;Slac_ENSLPGG00000013069	2.5967541173213717e-13	2.228833167443332e-21	Aque_Aqu2.1.34441-001;Slac_ENSLPGG00000010736	0.0034208755669669134	1.2664158827925261e-08	Aque_Aqu2.1.38752-001;Slac_ENSLPGG00000013069	8.898107358929214e-33	1.8352583169197938e-25	Aque_Aqu2.1.28492-001;Slac_ENSLPGG00000009116	1.2990573900827222e-105	3.098026050711895e-06				Aque_Aqu2.1.40376-001;Slac_ENSLPGG00000001593	5.626029519789693e-17	2.5763939547526627e-12	Aque_Aqu2.1.42077-001;Slac_ENSLPGG00000024184	2.5024776515125946e-13	1.807251628799892e-11	Aque_Aqu2.1.41653-001;Slac_ENSLPGG00000016670	5.400992414490759e-06	0.005723433143691174	Aque_Aqu2.1.24884-001;Slac_ENSLPGG00000016023	2.088362072783549e-50	2.1332530687575003e-21	Aque_Aqu2.1.28239-001;Slac_ENSLPGG00000020387	0.0012978745858962025	1.426037482103243e-13	Aque_Aqu2.1.42693-001;Slac_ENSLPGG00000003239	5.036351134363364e-08	9.769992645110384e-09
Aque_Aqu2.1.28078-001;Slac_ENSLPGG00000010195	6.696460884889418e-10	1.0486439829286918e-69				Aque_Aqu2.1.27294-001;Slac_ENSLPGG00000021584	6.379913106281972e-32	1.5359650593165695e-05	Aque_Aqu2.1.37818-001;Slac_ENSLPGG00000010551	1.1042169105070999e-65	6.172796168552728e-06				Aque_Aqu2.1.43788-001;Slac_ENSLPGG00000012981	1.2849197808890718e-08	3.131393800435421e-11	Aque_Aqu2.1.41482-001;Slac_ENSLPGG00000019065	2.2364060071655327e-10	5.413313929192906e-06	Aque_Aqu2.1.34441-001;Slac_ENSLPGG00000025832	0.0034208755669669134	8.851924786305355e-06	Aque_Aqu2.1.33671-001;Slac_ENSLPGG00000008220	2.064077112875498e-08	1.7439124872034618e-54	Aque_Aqu2.1.36625-001;Slac_ENSLPGG00000007180	2.8072929139854223e-06	0.00514118893440922				Aque_Aqu2.1.26973-001;Slac_ENSLPGG00000026194	1.8757648248382616e-05	1.969891307800923e-05	Aque_Aqu2.1.31551-001;Slac_ENSLPGG00000006271	0.0004550419940629617	3.1018371628481413e-06	Aque_Aqu2.1.43674-001;Slac_ENSLPGG00000007158	4.20083387372124e-06	3.092012612494674e-08	Aque_Aqu2.1.41962-001;Slac_ENSLPGG00000024858	1.6536677389112207e-06	3.3173362484608238e-09	Aque_Aqu2.1.28239-001;Slac_ENSLPGG00000022242	0.0012978745858962025	5.05236251247651e-12	Aque_Aqu2.1.39968-001;Slac_ENSLPGG00000012400	6.964909690424107e-06	0.00019458795936167677
Aque_Aqu2.1.30833-001;Slac_ENSLPGG00000019944	0.001936844846956756	3.373006946543885e-07				Aque_Aqu2.1.28647-001;Slac_ENSLPGG00000010538	1.7976193812861958e-143	8.501945516696189e-13	Aque_Aqu2.1.38366-001;Slac_ENSLPGG00000021584	8.476009201277581e-19	1.5268177922787565e-06				Aque_Aqu2.1.24276-001;Slac_ENSLPGG00000022619	2.4507403536374703e-05	8.592805415576524e-09	Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000006271	0.009367143325851741	6.725810871771657e-11	Aque_Aqu2.1.44140-001;Slac_ENSLPGG00000009116	8.885562534779468e-10	2.3440959155135562e-14	Aque_Aqu2.1.35503-001;Slac_ENSLPGG00000030274	2.462783846913317e-07	1.90995439367809e-08	Aque_Aqu2.1.39593-001;Slac_ENSLPGG00000000696	1.0415950099465564e-25	5.830310343059631e-06				Aque_Aqu2.1.24884-001;Slac_ENSLPGG00000016023	2.088362072783549e-50	5.94045764611003e-58	Aque_Aqu2.1.24276-001;Slac_ENSLPGG00000022619	2.486556444344543e-15	0.0003943835124158023	Aque_Aqu2.1.31064-001;Slac_ENSLPGG00000021800	0.00019272678791150202	0.0011661821359481082	Aque_Aqu2.1.23692-001;Slac_ENSLPGG00000015112	1.2841772084763492e-19	0.00549930044633956	Aque_Aqu2.1.39784-001;Slac_ENSLPGG00000012945	0.007948759501957106	9.910864390936659e-20	Aque_Aqu2.1.34374-001;Slac_ENSLPGG00000010554	0.0011299039353154568	7.452942942782459e-32
Aque_Aqu2.1.43995-001;Slac_ENSLPGG00000002394	0.0011706263356069905	1.2937479835425587e-20				Aque_Aqu2.1.04943-001;Slac_ENSLPGG00000000928	1.7992188705826774e-46	2.3154793803681763e-10	Aque_Aqu2.1.28078-001;Slac_ENSLPGG00000010195	6.696460884889418e-10	2.1728558564461395e-216				Aque_Aqu2.1.33622-001;Slac_ENSLPGG00000002171	3.31852085524485e-07	4.811942582704965e-16	Aque_Aqu2.1.42687-001;Slac_ENSLPGG00000001971	6.647976170810761e-13	0.0009435786324523421	Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000019065	0.009367143325851741	0.004592237966067324	Aque_Aqu2.1.27832-001;Slac_ENSLPGG00000012471	5.939276265577746e-23	1.2256378781761784e-09	Aque_Aqu2.1.36223-001;Slac_ENSLPGG00000025854	1.4394008307679529e-11	2.273758825669521e-07				Aque_Aqu2.1.25867-001;Slac_ENSLPGG00000026194	0.0002352162877005849	1.969891307800923e-05	Aque_Aqu2.1.43987-001;Slac_ENSLPGG00000002394	3.283156008267793e-06	1.4512784716372902e-32	Aque_Aqu2.1.43982-001;Slac_ENSLPGG00000025832	0.00026536629051856613	0.0012720284587831403	Aque_Aqu2.1.25769-001;Slac_ENSLPGG00000008220	3.2643039449818794e-11	3.0436877260285724e-40	Aque_Aqu2.1.33103-001;Slac_ENSLPGG00000004610	0.00023967365494445886	5.265800948805385e-05	Aque_Aqu2.1.28194-001;Slac_ENSLPGG00000012945	0.0045912394646443755	9.910864390936659e-20
Aque_Aqu2.1.13985-001;Slac_ENSLPGG00000020432	0.007557710813279713	2.0129618695178167e-63				Aque_Aqu2.1.43837-001;Slac_ENSLPGG00000030026	1.1210704729117143e-102	1.8293006693662195e-29	Aque_Aqu2.1.25405-001;Slac_ENSLPGG00000020148	2.7610085691748473e-15	2.4461343453796475e-20				Aque_Aqu2.1.42151-001;Slac_ENSLPGG00000008996	0.0002867980365569547	1.5171894313138206e-05	Aque_Aqu2.1.25867-001;Slac_ENSLPGG00000010273	2.1213248264626324e-06	2.2568325936102162e-05	Aque_Aqu2.1.39703-001;Slac_ENSLPGG00000021186	8.926042219776161e-05	1.220442759122435e-24	Aque_Aqu2.1.36275-001;Slac_ENSLPGG00000006965	0.0020370970724508616	0.0010456499946495089	Aque_Aqu2.1.38393-001;Slac_ENSLPGG00000013990	0.0003197347290015396	5.561679774912e-16				Aque_Aqu2.1.38560-001;Slac_ENSLPGG00000006923	1.0497286366750963e-20	4.281774508540483e-08	Aque_Aqu2.1.14505-001;Slac_ENSLPGG00000012981	4.1608280773534837e-17	1.3335247027011732e-14	Aque_Aqu2.1.22984-001;Slac_ENSLPGG00000003607	0.0011070273067554314	0.00400308024856943	Aque_Aqu2.1.42065-001;Slac_ENSLPGG00000022563	5.305955151225863e-07	6.8943750857258504e-09	Aque_Aqu2.1.42623-001;Slac_ENSLPGG00000015073	0.0026824216833854103	0.0003519818285906026	Aque_Aqu2.1.39784-001;Slac_ENSLPGG00000012945	0.00499087858669987	9.910864390936659e-20
Aque_Aqu2.1.43252-001;Slac_ENSLPGG00000027461	7.204283024959723e-21	5.668657897950773e-08				Aque_Aqu2.1.15787-001;Slac_ENSLPGG00000026812	7.592400004336438e-49	3.374272102492021e-29	Aque_Aqu2.1.30395-001;Slac_ENSLPGG00000011626	6.234964103978512e-06	1.4383957330466857e-179				Aque_Aqu2.1.32548-001;Slac_ENSLPGG00000013283	0.0016118061765567644	2.6704193679793666e-05	Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000001139	0.009367143325851741	1.364164359996385e-34	Aque_Aqu2.1.43353-001;Slac_ENSLPGG00000008404	0.0009101416768829036	0.0017414619888744768	Aque_Aqu2.1.22481-001;Slac_ENSLPGG00000025722	5.531836913633126e-06	1.3456439192448823e-08	Aque_Aqu2.1.17816-001;Slac_ENSLPGG00000001139	1.1230267612856121e-05	8.419665194249147e-35				Aque_Aqu2.1.41012-001;Slac_ENSLPGG00000012949	0.00027018571509218245	2.5981849991575668e-160	Aque_Aqu2.1.28214-001;Slac_ENSLPGG00000015631	8.244866599655472e-18	0.003778735700775536	Aque_Aqu2.1.40827-001;Slac_ENSLPGG00000013093	0.004363203127297335	0.005143381651717037	Aque_Aqu2.1.31551-001;Slac_ENSLPGG00000007158	0.0004550419940629617	1.3921670430557845e-07	Aque_Aqu2.1.43623-001;Slac_ENSLPGG00000012945	0.005617868088624236	9.910864390936659e-20	Aque_Aqu2.1.29717-001;Slac_ENSLPGG00000007301	7.19876435422707e-05	2.895248310330986e-16
