Aque_1;Scil_13	Aque_1;Scil_13_pval1	Aque_1;Scil_13_pval2	Aque_1;Scil_16	Aque_1;Scil_16_pval1	Aque_1;Scil_16_pval2	Aque_1;Scil_2	Aque_1;Scil_2_pval1	Aque_1;Scil_2_pval2	Aque_1;Scil_3	Aque_1;Scil_3_pval1	Aque_1;Scil_3_pval2	Aque_1;Scil_4	Aque_1;Scil_4_pval1	Aque_1;Scil_4_pval2	Aque_1;Scil_9	Aque_1;Scil_9_pval1	Aque_1;Scil_9_pval2	Aque_11;Scil_20	Aque_11;Scil_20_pval1	Aque_11;Scil_20_pval2	Aque_12;Scil_20	Aque_12;Scil_20_pval1	Aque_12;Scil_20_pval2	Aque_13;Scil_7	Aque_13;Scil_7_pval1	Aque_13;Scil_7_pval2	Aque_18;Scil_8	Aque_18;Scil_8_pval1	Aque_18;Scil_8_pval2	Aque_2;Scil_2	Aque_2;Scil_2_pval1	Aque_2;Scil_2_pval2	Aque_25;Scil_20	Aque_25;Scil_20_pval1	Aque_25;Scil_20_pval2	Aque_3;Scil_10	Aque_3;Scil_10_pval1	Aque_3;Scil_10_pval2	Aque_5;Scil_1	Aque_5;Scil_1_pval1	Aque_5;Scil_1_pval2	Aque_5;Scil_10	Aque_5;Scil_10_pval1	Aque_5;Scil_10_pval2	Aque_5;Scil_14	Aque_5;Scil_14_pval1	Aque_5;Scil_14_pval2	Aque_5;Scil_15	Aque_5;Scil_15_pval1	Aque_5;Scil_15_pval2	Aque_5;Scil_7	Aque_5;Scil_7_pval1	Aque_5;Scil_7_pval2	Aque_6;Scil_2	Aque_6;Scil_2_pval1	Aque_6;Scil_2_pval2	Aque_7;Scil_20	Aque_7;Scil_20_pval1	Aque_7;Scil_20_pval2	Aque_7;Scil_28	Aque_7;Scil_28_pval1	Aque_7;Scil_28_pval2	Aque_8;Scil_24	Aque_8;Scil_24_pval1	Aque_8;Scil_24_pval2
																								Aque_Aqu2.1.36105-001;Scil_g4183	1.1386448976938985e-05	1.0805566578709724e-54										Aque_Aqu2.1.37888-001;Scil_g2206	0.006782338583348293	7.187792383971008e-119	Aque_Aqu2.1.33574-001;Scil_g5971	6.176696126619883e-12	1.6842400893503441e-96	Aque_Aqu2.1.28194-001;Scil_g2206	4.046495813640694e-27	7.187792383971008e-119	Aque_Aqu2.1.36263-001;Scil_g3347	2.6943670097304045e-37	6.964245501536812e-41	Aque_Aqu2.1.34340-001;Scil_g9951	1.4776551713302249e-54	1.4852200300009755e-29	Aque_Aqu2.1.39740-001;Scil_g5976	2.4754705764807406e-16	1.547708410220913e-61										Aque_Aqu2.1.31038-001;Scil_g9420	3.8388821290098134e-10	4.731211575159038e-147
																								Aque_Aqu2.1.38333-001;Scil_g2116	7.064748101326465e-05	5.792477161716592e-65										Aque_Aqu2.1.40905-001;Scil_g208	1.2010449823658534e-08	1.3361083182096935e-160	Aque_Aqu2.1.41892-001;Scil_g13524	1.18545554920024e-05	8.280768608284176e-33	Aque_Aqu2.1.08202-001;Scil_g5971	7.150003335044007e-10	3.6908416920837287e-85	Aque_Aqu2.1.23796-001;Scil_g9973	0.00017030633225578216	1.9593084188353255e-36	Aque_Aqu2.1.41071-001;Scil_g12539	1.2605408495453003e-45	1.729728166570559e-27	Aque_Aqu2.1.41071-001;Scil_g12539	1.2605408495453003e-45	6.763034597232629e-53										Aque_Aqu2.1.14128-001;Scil_g9420	2.0614946244980313e-05	4.731211575159038e-147
																								Aque_Aqu2.1.43276-001;Scil_g9800	1.3659511239907053e-08	1.5153703518870904e-27										Aque_Aqu2.1.27809-001;Scil_g4134	1.095830530339908e-23	8.404315379515551e-79	Aque_Aqu2.1.08202-001;Scil_g5971	7.150003335044007e-10	1.6842400893503441e-96	Aque_Aqu2.1.21251-001;Scil_g6498	0.00105827198208436	5.303953106691169e-98	Aque_Aqu2.1.43558-001;Scil_g9800	4.945923981072797e-06	5.321707393142917e-79	Aque_Aqu2.1.27307-001;Scil_g12359	5.19055534445645e-22	3.635206275936883e-25	Aque_Aqu2.1.29497-001;Scil_g3180	1.0074028415303958e-07	1.7648005941455356e-83										Aque_Aqu2.1.36440-001;Scil_g1526	4.909959108162259e-26	4.6680693423310086e-67
																								Aque_Aqu2.1.37127-001;Scil_g10022	9.041745439964599e-11	7.480998405181205e-70										Aque_Aqu2.1.28194-001;Scil_g8784	1.7871825393887762e-21	4.461475634554319e-97	Aque_Aqu2.1.38167-001;Scil_g3347	1.6017457478243085e-46	5.427141116821287e-118	Aque_Aqu2.1.42087-001;Scil_g4183	1.2277184926530012e-11	3.0006040599031106e-87	Aque_Aqu2.1.34340-001;Scil_g9951	1.4776551713302249e-54	2.82607857649318e-22	Aque_Aqu2.1.43276-001;Scil_g9800	6.700245936937359e-45	8.580204748756964e-49	Aque_Aqu2.1.38167-001;Scil_g3347	1.6017457478243085e-46	1.9931141181024513e-19										Aque_Aqu2.1.33928-001;Scil_g119	0.00290140792721364	2.9204080843786854e-106
																								Aque_Aqu2.1.21070-001;Scil_g11267	0.0016371227125955492	1.4110099946678976e-26										Aque_Aqu2.1.37095-001;Scil_g8541	4.919071099666229e-21	4.708310254106961e-33	Aque_Aqu2.1.42087-001;Scil_g4183	1.2277184926530012e-11	4.096161506216909e-118	Aque_Aqu2.1.38167-001;Scil_g3347	1.6017457478243085e-46	3.901517593480032e-67	Aque_Aqu2.1.39740-001;Scil_g5976	2.4754705764807406e-16	7.854698963969295e-09	Aque_Aqu2.1.24985-001;Scil_g9168	1.5245436744783043e-10	2.5010475186558176e-31	Aque_Aqu2.1.08202-001;Scil_g5971	7.150003335044007e-10	7.735947322699045e-69										Aque_Aqu2.1.39232-001;Scil_g11100	1.3027498279631665e-07	2.6164709492906703e-95
																								Aque_Aqu2.1.29496-001;Scil_g208	8.814178444460045e-07	3.5564015500452e-32										Aque_Aqu2.1.44246-001;Scil_g2125	7.287848262179307e-30	5.114290825457778e-62	Aque_Aqu2.1.29497-001;Scil_g3180	1.0074028415303958e-07	1.687235434450091e-76	Aque_Aqu2.1.34340-001;Scil_g9951	1.4776551713302249e-54	4.771926152343396e-66	Aque_Aqu2.1.42554-001;Scil_g7113	2.1096427148863303e-17	2.2227367128878285e-17	Aque_Aqu2.1.43440-001;Scil_g3916	2.811181454483191e-27	9.872365770531333e-42	Aque_Aqu2.1.42546-001;Scil_g6498	0.0002541272724455404	1.0832910387587856e-48										Aque_Aqu2.1.34140-001;Scil_g7883	0.00014479913577829964	6.707629974423977e-144
																								Aque_Aqu2.1.27307-001;Scil_g12359	4.90772094782381e-16	1.1261083506346657e-13										Aque_Aqu2.1.36105-001;Scil_g4183	0.0017852747520365798	3.0006040599031106e-87	Aque_Aqu2.1.34860-001;Scil_g12463	9.744732145493453e-38	1.5633003431681924e-86	Aque_Aqu2.1.44059-001;Scil_g3256	9.002231695958927e-05	5.452006744648249e-91	Aque_Aqu2.1.37476-001;Scil_g6562	1.438532213623481e-05	2.637317472979163e-31	Aque_Aqu2.1.42087-001;Scil_g4183	1.2277184926530012e-11	1.9328168299250404e-41	Aque_Aqu2.1.18818-001;Scil_g4454	0.0016409961141571777	4.799033429540774e-74										Aque_Aqu2.1.33740-001;Scil_g9503	9.027022604233648e-17	1.6771192045042746e-50
																								Aque_Aqu2.1.35141-001;Scil_g1526	2.851513254723964e-07	4.0834552924289713e-10										Aque_Aqu2.1.39784-001;Scil_g8784	1.710897411783875e-14	4.461475634554319e-97	Aque_Aqu2.1.29989-001;Scil_g3256	1.925747833113352e-52	2.60698942674615e-95	Aque_Aqu2.1.34860-001;Scil_g12463	9.744732145493453e-38	2.914446546199139e-73	Aque_Aqu2.1.39784-001;Scil_g8784	1.447428014237732e-39	5.128221086425697e-48	Aque_Aqu2.1.28194-001;Scil_g10793	4.046495813640694e-27	9.819250709581188e-39	Aque_Aqu2.1.29496-001;Scil_g208	7.316349499657287e-26	3.5564015500452e-32										Aque_Aqu2.1.42569-001;Scil_g8107	1.1939801586173905e-08	3.203608371381843e-141
																								Aque_Aqu2.1.44246-001;Scil_g1638	4.373056440147647e-18	2.7457626834945253e-42										Aque_Aqu2.1.24985-001;Scil_g9168	4.3379857186953e-10	1.6792548946744693e-66	Aque_Aqu2.1.37476-001;Scil_g6562	1.438532213623481e-05	8.041033075461903e-88	Aque_Aqu2.1.37476-001;Scil_g6562	1.438532213623481e-05	3.150610825878503e-76	Aque_Aqu2.1.34860-001;Scil_g12463	9.744732145493453e-38	1.2697181417076486e-28	Aque_Aqu2.1.37127-001;Scil_g10022	5.554452623562781e-34	1.887017548587063e-44	Aque_Aqu2.1.34340-001;Scil_g9951	1.4776551713302249e-54	3.4757320733833506e-59										Aque_Aqu2.1.28194-001;Scil_g10793	8.431065167945095e-05	1.418432260572787e-130
																								Aque_Aqu2.1.18089-001;Scil_g10793	9.303046184113376e-09	1.3853223905306347e-38										Aque_Aqu2.1.37818-001;Scil_g13687	0.0022598746362907794	2.1753177914457852e-108	Aque_Aqu2.1.29526-001;Scil_g6102	2.014600935678132e-15	1.1251823995748319e-120	Aque_Aqu2.1.37713-001;Scil_g9800	1.7206718670207037e-10	3.598773865081431e-54	Aque_Aqu2.1.24985-001;Scil_g9168	1.5245436744783043e-10	1.9091334636948203e-39	Aque_Aqu2.1.42554-001;Scil_g7113	2.1096427148863303e-17	1.7066369249356574e-15	Aque_Aqu2.1.21251-001;Scil_g6498	0.00105827198208436	1.0832910387587856e-48										Aque_Aqu2.1.41049-001;Scil_g13539	4.614788979833916e-31	5.062504603720681e-123
																								Aque_Aqu2.1.40997-001;Scil_g8299	0.002087715134179049	5.251711629967516e-68										Aque_Aqu2.1.36105-001;Scil_g6454	0.0017852747520365798	1.9050573213743844e-97	Aque_Aqu2.1.36105-001;Scil_g4183	5.076089310239436e-23	4.096161506216909e-118	Aque_Aqu2.1.38435-001;Scil_g9800	6.908541486340834e-11	3.598773865081431e-54	Aque_Aqu2.1.43985-001;Scil_g7247	3.352658991706034e-15	4.688322791978525e-103	Aque_Aqu2.1.36263-001;Scil_g354	2.6943670097304045e-37	1.5019822582561123e-22	Aque_Aqu2.1.37095-001;Scil_g8541	5.671733143313704e-28	6.14985551959929e-70										Aque_Aqu2.1.44221-001;Scil_g10508	1.0713511198080788e-31	1.8520483235171413e-137
																								Aque_Aqu2.1.37527-001;Scil_g2206	0.0007706840589804199	3.8427685016444203e-75										Aque_Aqu2.1.28194-001;Scil_g10793	1.7871825393887762e-21	5.649559306126133e-65	Aque_Aqu2.1.43985-001;Scil_g7247	3.352658991706034e-15	2.930503165469239e-160	Aque_Aqu2.1.42204-001;Scil_g4454	0.000139617206313403	3.706663423434533e-89	Aque_Aqu2.1.28194-001;Scil_g10793	4.046495813640694e-27	2.5956773394325424e-29	Aque_Aqu2.1.43623-001;Scil_g8784	2.7766499372259064e-19	4.126375244293354e-38	Aque_Aqu2.1.37713-001;Scil_g9800	1.7206718670207037e-10	1.5153703518870904e-27										Aque_Aqu2.1.18353-001;Scil_g9071	5.387637324947887e-10	3.3701899247250518e-40
																								Aque_Aqu2.1.39927-001;Scil_g1638	6.029667376924964e-13	2.7457626834945253e-42										Aque_Aqu2.1.29078-001;Scil_g119	1.1030957267853953e-07	6.331893920285254e-43	Aque_Aqu2.1.32946-001;Scil_g548	9.855469870684294e-28	2.113568264538276e-47	Aque_Aqu2.1.36263-001;Scil_g3347	2.6943670097304045e-37	3.901517593480032e-67	Aque_Aqu2.1.27307-001;Scil_g12359	5.19055534445645e-22	1.9304548292510384e-58	Aque_Aqu2.1.36105-001;Scil_g4183	5.076089310239436e-23	1.9328168299250404e-41	Aque_Aqu2.1.23414-001;Scil_g10318	0.007547276391561884	1.589611768983524e-10										Aque_Aqu2.1.40997-001;Scil_g13119	7.961887580251269e-11	8.334147224613868e-149
																								Aque_Aqu2.1.34476-001;Scil_g10401	1.0362327151940874e-30	2.718312967351277e-34										Aque_Aqu2.1.23796-001;Scil_g9973	0.0005220224124398245	3.829982180983336e-68	Aque_Aqu2.1.22535-001;Scil_g12359	1.7528568593068535e-30	2.3673971546455122e-64	Aque_Aqu2.1.16571-001;Scil_g10997	5.689681519438017e-12	7.642886454202565e-74	Aque_Aqu2.1.37127-001;Scil_g10022	5.554452623562781e-34	1.1355725646784839e-43	Aque_Aqu2.1.37095-001;Scil_g8541	5.671733143313704e-28	9.08174680924606e-19	Aque_Aqu2.1.43995-001;Scil_g7247	0.00273168138428814	1.8866332575949762e-54										Aque_Aqu2.1.41071-001;Scil_g12539	5.050515693785037e-16	2.231078204861092e-56
																								Aque_Aqu2.1.28295-001;Scil_g3385	0.003102248627933152	1.885241745545524e-11										Aque_Aqu2.1.22535-001;Scil_g12359	1.0766898335282412e-45	1.477672773774837e-13	Aque_Aqu2.1.28194-001;Scil_g10793	4.046495813640694e-27	1.9768741730767228e-106	Aque_Aqu2.1.32946-001;Scil_g548	9.855469870684294e-28	3.632592778067305e-60	Aque_Aqu2.1.32946-001;Scil_g548	9.855469870684294e-28	4.192041793171719e-14	Aque_Aqu2.1.34860-001;Scil_g12463	9.744732145493453e-38	1.737121243461643e-27	Aque_Aqu2.1.44246-001;Scil_g1638	1.0889112463762211e-47	2.7457626834945253e-42										Aque_Aqu2.1.28510-001;Scil_g1202	0.001044963771495619	4.308470266545884e-128
																								Aque_Aqu2.1.37960-001;Scil_g151	2.695008398687382e-07	6.029235748119242e-46										Aque_Aqu2.1.36579-001;Scil_g2206	0.00585854599350939	7.187792383971008e-119	Aque_Aqu2.1.37127-001;Scil_g10022	5.554452623562781e-34	1.4549168570167217e-101	Aque_Aqu2.1.36263-001;Scil_g354	2.6943670097304045e-37	8.900242949312307e-52	Aque_Aqu2.1.43440-001;Scil_g3916	2.811181454483191e-27	3.609495548258627e-47	Aque_Aqu2.1.37121-001;Scil_g2819	6.133668556255181e-08	4.152975372634832e-40	Aque_Aqu2.1.43440-001;Scil_g3916	2.811181454483191e-27	1.9648735679011954e-41										Aque_Aqu2.1.29077-001;Scil_g119	1.4443873223950793e-05	2.9204080843786854e-106
																								Aque_Aqu2.1.34340-001;Scil_g9966	1.3755466559987196e-30	3.0383095953015803e-29										Aque_Aqu2.1.23371-001;Scil_g9815	0.0014888965003803695	2.5943830107589645e-91	Aque_Aqu2.1.37095-001;Scil_g8541	5.671733143313704e-28	1.146115424193619e-47	Aque_Aqu2.1.42548-001;Scil_g5592	7.893410778815132e-14	1.7917880668904657e-175	Aque_Aqu2.1.29497-001;Scil_g3180	1.0074028415303958e-07	2.7817472635987233e-22	Aque_Aqu2.1.39784-001;Scil_g8784	1.447428014237732e-39	4.126375244293354e-38	Aque_Aqu2.1.44059-001;Scil_g3256	9.002231695958927e-05	1.022530426407309e-44										Aque_Aqu2.1.32946-001;Scil_g548	0.0004927986202987672	5.884386158365744e-131
																								Aque_Aqu2.1.42605-001;Scil_g6760	2.0830554807686315e-20	2.7299521378760657e-60										Aque_Aqu2.1.33761-001;Scil_g208	2.693000186718815e-06	1.3361083182096935e-160	Aque_Aqu2.1.36263-001;Scil_g354	2.6943670097304045e-37	3.541322827994971e-89	Aque_Aqu2.1.43985-001;Scil_g7247	3.352658991706034e-15	1.94921464642178e-112	Aque_Aqu2.1.44059-001;Scil_g3256	9.002231695958927e-05	9.251044654563549e-36	Aque_Aqu2.1.36263-001;Scil_g3347	2.6943670097304045e-37	9.082027667523117e-37	Aque_Aqu2.1.36263-001;Scil_g3347	2.6943670097304045e-37	1.9931141181024513e-19										Aque_Aqu2.1.43674-001;Scil_g5780	0.0027052676824892985	8.945729595334909e-117
																								Aque_Aqu2.1.28194-001;Scil_g8784	4.556158483609061e-15	2.1798362641679393e-34										Aque_Aqu2.1.37082-001;Scil_g10145	9.509729416128665e-35	4.5875274989097e-62	Aque_Aqu2.1.37818-001;Scil_g8569	1.9445573766196906e-29	8.912916080279021e-94	Aque_Aqu2.1.39784-001;Scil_g8784	1.447428014237732e-39	4.461475634554319e-97	Aque_Aqu2.1.41892-001;Scil_g13524	1.18545554920024e-05	8.883056061686332e-17	Aque_Aqu2.1.41892-001;Scil_g13524	1.18545554920024e-05	2.4739533020073872e-15	Aque_Aqu2.1.38605-001;Scil_g12526	6.735594146477308e-34	2.322405179454656e-52										Aque_Aqu2.1.38560-001;Scil_g10147	4.3377179521208576e-05	1.6618876574246577e-148
																								Aque_Aqu2.1.31578-001;Scil_g3074	9.342932146295109e-07	4.6166989120718154e-27										Aque_Aqu2.1.42605-001;Scil_g6760	1.6106643124840013e-49	3.0951524221344593e-58	Aque_Aqu2.1.28194-001;Scil_g8784	4.046495813640694e-27	9.908067367798732e-107	Aque_Aqu2.1.42605-001;Scil_g8541	4.26182735823958e-21	4.708310254106961e-33	Aque_Aqu2.1.36263-001;Scil_g354	2.6943670097304045e-37	1.4141057551751925e-18	Aque_Aqu2.1.29526-001;Scil_g6102	2.014600935678132e-15	9.763628768684552e-41	Aque_Aqu2.1.36105-001;Scil_g4183	5.076089310239436e-23	1.0805566578709724e-54										Aque_Aqu2.1.36105-001;Scil_g6454	6.488695374897011e-06	1.4322505555045902e-20
																								Aque_Aqu2.1.37818-001;Scil_g8569	3.9378155741887766e-08	2.8070546722766534e-38										Aque_Aqu2.1.41302-001;Scil_g480	1.5470352084645802e-06	4.6459984567484385e-146	Aque_Aqu2.1.34340-001;Scil_g9966	1.4776551713302249e-54	7.789481356829912e-75	Aque_Aqu2.1.39927-001;Scil_g1638	7.652607800673418e-30	5.040504522579827e-57	Aque_Aqu2.1.42087-001;Scil_g4183	1.2277184926530012e-11	4.1235711815286173e-48	Aque_Aqu2.1.34476-001;Scil_g10401	6.048081369910945e-70	3.687173212429622e-14	Aque_Aqu2.1.32946-001;Scil_g548	9.855469870684294e-28	2.647718755490275e-40										Aque_Aqu2.1.40376-001;Scil_g6432	0.009093211294481564	8.921844317736951e-120
																								Aque_Aqu2.1.23796-001;Scil_g9973	0.004865080428996579	9.664961693704148e-46										Aque_Aqu2.1.43558-001;Scil_g9048	2.228107503175236e-11	1.3585986370891582e-70	Aque_Aqu2.1.27307-001;Scil_g12359	5.19055534445645e-22	2.3673971546455122e-64	Aque_Aqu2.1.37121-001;Scil_g2819	6.133668556255181e-08	2.168050215038023e-121	Aque_Aqu2.1.39927-001;Scil_g1638	7.652607800673418e-30	1.9871016669203724e-14	Aque_Aqu2.1.38167-001;Scil_g3347	1.6017457478243085e-46	9.082027667523117e-37	Aque_Aqu2.1.37527-001;Scil_g2206	4.0696916484305186e-05	3.8427685016444203e-75										Aque_Aqu2.1.35102-001;Scil_g13155	6.287466625210275e-09	1.6992802469183227e-52
																								Aque_Aqu2.1.38435-001;Scil_g9048	1.0323861231723936e-05	1.2850400112213864e-38										Aque_Aqu2.1.38605-001;Scil_g12526	1.1717705450752892e-09	6.139717152559101e-53	Aque_Aqu2.1.24541-001;Scil_g8569	5.934327217092841e-72	8.912916080279021e-94	Aque_Aqu2.1.43558-001;Scil_g9800	4.945923981072797e-06	3.598773865081431e-54	Aque_Aqu2.1.37095-001;Scil_g8541	5.671733143313704e-28	2.148159297298708e-16	Aque_Aqu2.1.18089-001;Scil_g10793	0.00016928787373202112	9.819250709581188e-39	Aque_Aqu2.1.37121-001;Scil_g2819	6.133668556255181e-08	1.592816852540559e-49										Aque_Aqu2.1.34140-001;Scil_g5780	0.00014479913577829964	8.945729595334909e-117
																								Aque_Aqu2.1.41587-001;Scil_g1638	7.490773880338387e-08	2.7457626834945253e-42										Aque_Aqu2.1.27224-001;Scil_g1638	3.097392984728462e-09	5.040504522579827e-57	Aque_Aqu2.1.24985-001;Scil_g9168	1.5245436744783043e-10	7.232053495919805e-101	Aque_Aqu2.1.34340-001;Scil_g9966	1.4776551713302249e-54	5.054498362238361e-56	Aque_Aqu2.1.38167-001;Scil_g3347	1.6017457478243085e-46	6.964245501536812e-41	Aque_Aqu2.1.33737-001;Scil_g6711	0.0031739668044782152	9.126624167546279e-24	Aque_Aqu2.1.37476-001;Scil_g6562	1.438532213623481e-05	6.745908181975087e-60										Aque_Aqu2.1.42762-001;Scil_g1846	3.1536284600116296e-07	1.0729934086005267e-144
																								Aque_Aqu2.1.24541-001;Scil_g8569	1.3032666902546044e-28	2.8070546722766534e-38										Aque_Aqu2.1.39927-001;Scil_g1638	9.197017896206681e-07	5.040504522579827e-57	Aque_Aqu2.1.44246-001;Scil_g1638	1.0889112463762211e-47	2.2763576435337092e-28	Aque_Aqu2.1.28194-001;Scil_g10793	4.046495813640694e-27	5.649559306126133e-65	Aque_Aqu2.1.44246-001;Scil_g2125	1.0889112463762211e-47	9.685621364141972e-29	Aque_Aqu2.1.37713-001;Scil_g9800	1.7206718670207037e-10	8.580204748756964e-49	Aque_Aqu2.1.39927-001;Scil_g1638	7.652607800673418e-30	2.7457626834945253e-42										Aque_Aqu2.1.25862-001;Scil_g9420	9.674224664146085e-07	4.731211575159038e-147
																								Aque_Aqu2.1.37816-001;Scil_g9048	1.1939172559414265e-17	1.2850400112213864e-38										Aque_Aqu2.1.16620-001;Scil_g10793	1.536724905167069e-08	5.649559306126133e-65	Aque_Aqu2.1.37527-001;Scil_g2206	4.0696916484305186e-05	1.4268740080321066e-86	Aque_Aqu2.1.42546-001;Scil_g6498	0.0002541272724455404	5.303953106691169e-98	Aque_Aqu2.1.42204-001;Scil_g4454	0.000139617206313403	1.8572301477282273e-41	Aque_Aqu2.1.18818-001;Scil_g4454	0.0016409961141571777	4.5308016223468144e-38	Aque_Aqu2.1.27243-001;Scil_g8996	0.0022496770901308306	4.2121740498679915e-59										Aque_Aqu2.1.33693-001;Scil_g12599	0.0047488615595383124	8.522445184556589e-132
																								Aque_Aqu2.1.37713-001;Scil_g9800	0.007184034982887269	1.5153703518870904e-27										Aque_Aqu2.1.41587-001;Scil_g1638	3.837560337393217e-08	5.040504522579827e-57	Aque_Aqu2.1.42554-001;Scil_g7113	2.1096427148863303e-17	1.9405548779923433e-27	Aque_Aqu2.1.23371-001;Scil_g9815	5.576449936740054e-10	2.5943830107589645e-91	Aque_Aqu2.1.29526-001;Scil_g6102	2.014600935678132e-15	1.3394857665264986e-49	Aque_Aqu2.1.37888-001;Scil_g2206	0.00353046333833267	4.2038282623182897e-32	Aque_Aqu2.1.28194-001;Scil_g10793	4.046495813640694e-27	1.3853223905306347e-38										Aque_Aqu2.1.34340-001;Scil_g9951	6.304955830541526e-18	3.5880803546159296e-79
																								Aque_Aqu2.1.39927-001;Scil_g2125	6.029667376924964e-13	6.334665188580222e-26										Aque_Aqu2.1.38435-001;Scil_g9800	0.00013283834144312362	3.598773865081431e-54	Aque_Aqu2.1.42204-001;Scil_g4454	0.000139617206313403	3.8894617618898823e-78	Aque_Aqu2.1.36579-001;Scil_g2206	5.931342535516323e-06	7.187792383971008e-119	Aque_Aqu2.1.37527-001;Scil_g2206	4.0696916484305186e-05	2.4905717815906032e-33	Aque_Aqu2.1.44246-001;Scil_g1638	1.0889112463762211e-47	1.4272873239454315e-09	Aque_Aqu2.1.39784-001;Scil_g8784	1.447428014237732e-39	2.1798362641679393e-34										Aque_Aqu2.1.42087-001;Scil_g6454	6.91395498409665e-05	1.4322505555045902e-20
																								Aque_Aqu2.1.36263-001;Scil_g354	0.0003891969793942999	1.5546747826160555e-30										Aque_Aqu2.1.37888-001;Scil_g10793	0.006782338583348293	5.649559306126133e-65	Aque_Aqu2.1.39784-001;Scil_g8784	1.447428014237732e-39	9.908067367798732e-107	Aque_Aqu2.1.37888-001;Scil_g2206	0.00353046333833267	7.187792383971008e-119	Aque_Aqu2.1.27809-001;Scil_g4134	1.3213345596947388e-34	1.1198581450496513e-32	Aque_Aqu2.1.21202-001;Scil_g313	0.0035235368053953705	2.55877081203369e-25	Aque_Aqu2.1.34476-001;Scil_g10401	6.048081369910945e-70	2.718312967351277e-34										Aque_Aqu2.1.22535-001;Scil_g130	2.7532822995193426e-17	5.337243640263835e-130
																								Aque_Aqu2.1.38605-001;Scil_g12526	1.9506311918395852e-07	2.322405179454656e-52										Aque_Aqu2.1.34343-001;Scil_g119	2.1527088835519753e-05	6.331893920285254e-43	Aque_Aqu2.1.42605-001;Scil_g6760	4.26182735823958e-21	3.7394238592174746e-91	Aque_Aqu2.1.44246-001;Scil_g1638	1.0889112463762211e-47	5.040504522579827e-57	Aque_Aqu2.1.44246-001;Scil_g1638	1.0889112463762211e-47	1.9871016669203724e-14	Aque_Aqu2.1.22535-001;Scil_g12359	1.7528568593068535e-30	3.635206275936883e-25	Aque_Aqu2.1.41892-001;Scil_g13524	1.18545554920024e-05	1.3976075630822367e-12										Aque_Aqu2.1.27224-001;Scil_g1970	8.525132213419248e-11	1.1778824038207252e-87
																								Aque_Aqu2.1.39784-001;Scil_g8784	2.5785055050860063e-11	2.1798362641679393e-34										Aque_Aqu2.1.39201-001;Scil_g5203	4.225683948324304e-06	3.2478336231273958e-65	Aque_Aqu2.1.37121-001;Scil_g2819	6.133668556255181e-08	5.476034457251388e-111	Aque_Aqu2.1.37095-001;Scil_g8541	5.671733143313704e-28	4.708310254106961e-33	Aque_Aqu2.1.29496-001;Scil_g208	7.316349499657287e-26	2.7076673430290828e-11	Aque_Aqu2.1.28194-001;Scil_g8784	4.046495813640694e-27	4.126375244293354e-38	Aque_Aqu2.1.42204-001;Scil_g4454	0.000139617206313403	4.799033429540774e-74										Aque_Aqu2.1.34860-001;Scil_g12463	0.00011704938739482082	2.280223389198944e-49
																								Aque_Aqu2.1.27809-001;Scil_g4134	1.3188546630209891e-11	4.0409525599845864e-47										Aque_Aqu2.1.37816-001;Scil_g9048	1.1419737158962232e-31	1.3585986370891582e-70	Aque_Aqu2.1.31383-001;Scil_g6478	2.2954183694801987e-34	9.55745693875112e-137	Aque_Aqu2.1.43623-001;Scil_g8784	2.7766499372259064e-19	4.461475634554319e-97	Aque_Aqu2.1.38605-001;Scil_g12526	6.735594146477308e-34	1.460374492294266e-18	Aque_Aqu2.1.38196-001;Scil_g3312	1.101582220668514e-15	4.795598550765599e-14	Aque_Aqu2.1.29077-001;Scil_g119	2.7997094526469687e-09	5.473709932356812e-19										Aque_Aqu2.1.34476-001;Scil_g10401	4.832483636950344e-22	5.595123383603605e-80
																								Aque_Aqu2.1.27224-001;Scil_g1638	5.626979140600211e-09	2.7457626834945253e-42										Aque_Aqu2.1.34889-001;Scil_g928	7.646989395574188e-07	8.215490874984415e-83	Aque_Aqu2.1.21251-001;Scil_g6498	0.00105827198208436	9.886420699751124e-137	Aque_Aqu2.1.29526-001;Scil_g6102	2.014600935678132e-15	3.4844884442964307e-53	Aque_Aqu2.1.28194-001;Scil_g8784	4.046495813640694e-27	5.128221086425697e-48	Aque_Aqu2.1.31383-001;Scil_g6478	2.2954183694801987e-34	2.0734403965038545e-36	Aque_Aqu2.1.43985-001;Scil_g7247	3.352658991706034e-15	1.8866332575949762e-54										Aque_Aqu2.1.36774-001;Scil_g8909	0.009334097936693922	3.408935516667968e-114
																								Aque_Aqu2.1.38167-001;Scil_g3347	8.844869190735086e-05	1.9931141181024513e-19										Aque_Aqu2.1.18089-001;Scil_g10793	5.922639131799987e-05	5.649559306126133e-65	Aque_Aqu2.1.42546-001;Scil_g6498	0.0002541272724455404	9.886420699751124e-137	Aque_Aqu2.1.29134-001;Scil_g3738	2.781668808544513e-10	4.8334224394011836e-80	Aque_Aqu2.1.21251-001;Scil_g6498	0.00105827198208436	5.560617980312229e-50	Aque_Aqu2.1.34889-001;Scil_g928	5.085353113781409e-33	2.3902854205524584e-21	Aque_Aqu2.1.37888-001;Scil_g2206	0.00353046333833267	3.8427685016444203e-75										Aque_Aqu2.1.33622-001;Scil_g1846	0.00476746922253454	1.0729934086005267e-144
